,0
345,1072962.675400001
346,1069949.108800001
347,1073207.5596000012
348,1072438.591600001
349,1077391.028000001
350,1077212.636000001
351,1077805.945000001
352,1075162.5506000011
353,1079430.471200001
354,1079037.667600001
355,1088512.7662000011
356,1094062.911400001
357,1095987.2254000013
358,1099635.328600001
359,1094498.1114000012
360,1094530.6228000012
361,1096223.8340000012
362,1099550.7358000013
363,1099510.919200001
364,1105986.6028000012
365,1103720.050800001
366,1101959.7112000012
367,1100121.181200001
368,1104717.661200001
369,1099031.5162000011
370,1097585.002000001
371,1082926.995600001
372,1085527.568200001
373,1076795.926800001
374,1082252.932200001
375,1083974.508400001
376,1088295.075400001
377,1080751.619400001
378,1088761.803400001
379,1098953.445000001
380,1104953.932800001
381,1105445.689000001
382,1102004.1426000008
383,1113643.8142000008
384,1114216.225000001
385,1112557.132800001
386,1116760.949200001
387,1115441.5438000008
388,1111945.945200001
389,1111786.764600001
390,1114006.1848000009
391,1116895.9936000009
392,1126770.7876000009
393,1115881.031200001
394,1106303.230200001
395,1096385.1778000009
396,1101688.0756000008
397,1104344.4466000008
398,1113932.704200001
399,1116123.613600001
400,1120360.012000001
401,1123002.989200001
402,1123883.753200001
403,1123436.812800001
404,1117817.5746000009
405,1117003.964200001
406,1121588.1578000009
407,1112549.128800001
408,1114952.744200001
409,1115112.747800001
410,1114453.150600001
411,1117162.156600001
412,1120042.5494000008
413,1118965.128200001
414,1125916.7122000009
415,1133632.062600001
416,1134751.5758000012
417,1143629.983600001
418,1142246.848800001
419,1143248.720600001
420,1139884.987600001
421,1129777.2706000009
422,1122852.8016000008
423,1119888.165400001
424,1122470.943200001
425,1128417.308800001
426,1126113.246400001
427,1134436.094800001
428,1132121.204200001
429,1120749.024400001
430,1127195.397600001
431,1126588.340800001
432,1135311.086800001
433,1130934.0924000011
434,1131711.618200001
435,1132795.440400001
436,1133358.557600001
437,1140172.0722000012
438,1139993.155600001
439,1141657.639800001
440,1139805.916400001
441,1140684.201400001
442,1124901.082400001
443,1115018.534800001
444,1110130.9318000008
445,1112708.350800001
446,1077470.758200001
447,1067946.2236000008
448,1089088.431600001
449,1079611.045200001
450,1102152.601000001
451,1102464.756600001
452,1083884.0108000007
453,1083155.747200001
454,1087192.886800001
455,1084277.408600001
456,1048113.143200001
457,1074250.2364000008
458,1054094.8152000008
459,1038347.7820000008
460,1050718.517400001
461,1068694.199000001
462,1079039.6026000008
463,1066627.761400001
464,1064675.5738000008
465,1070624.194600001
466,1095505.189800001
467,1090271.278200001
468,1076508.589000001
469,1052164.058600001
470,1052818.7320000008
471,1046833.7026000009
472,1060471.198600001
473,1057677.136800001
474,1031888.186800001
475,1018109.9456000009
476,1023866.362400001
477,1018329.955000001
478,1035917.1708000009
479,1038548.4130000009
480,1063793.144200001
481,1061144.2702000008
482,1067021.3072000009
483,1081314.719800001
484,1049318.873200001
485,1054990.0588000007
486,1028208.1210000009
487,1036435.1934000009
488,1039067.1320000009
489,1046105.4598000009
490,1046347.1588000009
491,1026605.6568000009
492,1008644.4352000009
493,1013521.9866000009
494,994302.2182000008
495,983211.1276000009
496,959796.8818000008
497,939566.0304000009
498,984183.9604000009
499,987125.0112000009
500,986721.9502000009
