datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
20160908,QQQ,117.23,117.57,117.6,116.92,20101830.0,0.7273577637097617,60.432252001941364,61.39062780484796,22.063158972491127,4.361949815114377
20160909,QQQ,114.28,116.23,116.51,114.26,50496340.0,0.44562186359613065,50.25753060439769,-192.68890170817772,13.272827849063642,4.152747661645726
20160912,QQQ,116.33,113.64,116.49,113.63,39558520.0,0.38334306021828013,55.62806186108908,-143.10649159759024,19.195157986919064,4.474029861220327
20160913,QQQ,115.29,115.73,116.09,114.73,45838390.0,0.2472175811020776,52.64508117228461,-140.21003044832895,19.19515798691906,5.040055889919994
20160914,QQQ,115.84,115.43,116.47,115.38,28147200.0,0.18162391420362667,53.99471768806668,-92.14034742681208,13.837285215432878,5.672567328690725
20160915,QQQ,117.64,115.89,117.815,115.86,38796350.0,0.2717528200329724,58.04315670466599,41.21329896994101,2.709271166169625,6.329739019832761
20160916,QQQ,117.29,117.22,117.412,116.71,27590030.0,0.31134950898722025,57.033602819306616,41.792491098407936,2.7092711661696147,7.250476742912646
20160919,QQQ,116.78,117.57,117.95,116.55,16211280.0,0.29814065265237844,55.576484097751475,33.91686960582099,8.77030488365859,6.512932584200847
20160920,QQQ,117.0,117.19,117.48,116.8,18042080.0,0.3019440768612327,56.077243919778404,32.02967471944041,8.770304883658579,6.766394173508072
20160921,QQQ,118.15,117.48,118.32,116.81,31487710.0,0.39322090122016107,58.600766884008806,115.4670581758239,17.8959622946993,6.478178974920109
20160922,QQQ,119.09,118.85,119.22,118.7177,22575270.0,0.5352386878122815,60.51882186237364,253.82851750996525,26.335403133575387,6.670752536854231
20160923,QQQ,118.33,118.92,119.0,118.16,22195130.0,0.5797798176173643,58.26117010260136,173.5548501673497,18.281822759657583,6.555719852884334
20160926,QQQ,117.34,117.66,117.8,117.17,16387330.0,0.5290951778052033,55.47254924152077,47.40893580281405,5.517791330878172,6.56923215192365
20160927,QQQ,118.5,117.31,118.5552,117.15,18672990.0,0.5758910277779279,57.914244439777384,116.24007574038973,13.15937349271668,7.011104981988964
20160928,QQQ,118.7,118.62,118.77,118.09,14768690.0,0.6219459982377344,58.32187529504378,152.9887178672587,15.243585145269883,6.468755578523169
20160929,QQQ,117.84,118.51,118.72,117.3338,27138670.0,0.5823372600140857,55.91288241905157,87.48546001230461,5.6970085857214405,6.771704479574929
20160930,QQQ,118.72,118.145,119.07,118.03,25337630.0,0.6148678809498023,57.75975910808705,138.7678805304444,9.409854481429456,6.674790047897531
20161003,QQQ,118.55,118.53,118.7,118.09,19189520.0,0.6197865397347613,57.28022400073623,112.10485560354437,9.409854481429456,6.80356467983367
20161004,QQQ,118.37,118.86,119.16,117.92,21227720.0,0.6022181209510791,56.764027475550776,105.50622965796333,14.467295627264917,7.350056096626787
20161005,QQQ,118.79,118.7,119.17,118.67,14461890.0,0.6150950792151235,57.68449804690046,128.36336316051492,14.57811734650062,7.17114590601749
20161006,QQQ,118.73,118.63,118.981,118.15,11926200.0,0.6133879088611423,57.503578801750265,98.79713110263451,6.88046895472618,6.939566109019843
20161007,QQQ,118.47,118.86,119.01,117.89,19979450.0,0.5843194658902178,56.70631430591584,80.21620838425599,3.175647433174528,7.135061269645476
20161010,QQQ,119.22,119.06,119.48,119.03,19674040.0,0.6147151932960213,58.42634778748547,128.00554629963455,9.25398360004525,7.26076708446293
20161011,QQQ,117.52,119.1,119.14,117.0,27735200.0,0.4959116726789574,53.44727134753119,27.495715765166317,15.296644377735035,7.059487086849671
20161012,QQQ,117.42,117.575,117.82,117.06,14216810.0,0.38920336823335333,53.17153527213384,-7.853903175480425,15.296644377735035,6.67771897263853
20161013,QQQ,117.0,116.635,117.32,115.94,22674980.0,0.2676603562804445,52.005819838876185,-61.299721542806864,25.807428679358992,6.625240492405577
20161014,QQQ,117.14,117.58,118.05,117.07,21305040.0,0.1805521804622856,52.36592807650119,-12.94486657965208,15.795988518021453,6.759936053791424
20161017,QQQ,116.82,117.1,117.3,116.672,14143310.0,0.08472039393279829,51.45307473292206,-51.039035965529045,19.528131414027804,6.874321677400388
20161018,QQQ,117.86,118.18,118.41,117.8,19250530.0,0.09163599828799818,54.14080247728507,33.67562998963755,5.577312905075452,7.1595478891555935
20161019,QQQ,117.85,117.77,118.02,117.64,13681110.0,0.09521220114987727,54.111003658281746,19.148083946396174,7.245426384662365,6.707781863527771
20161020,QQQ,117.71,117.68,117.97,117.03,18087500.0,0.0857609389915126,53.683083144208084,-2.4684859864874573,13.475081225308971,6.775337354525917
20161021,QQQ,118.15,117.8,118.22,117.41,15695890.0,0.11247848642879887,54.844103629474915,20.112098875763948,10.23161999502514,7.220103864016412
20161024,QQQ,119.57,118.93,119.65,118.8918,19130070.0,0.2454055850029846,58.33124600251872,143.3405892072563,6.167521771499001,8.486772072981886
20161025,QQQ,119.19,119.62,119.66,119.01,20259080.0,0.3164407125468216,57.1103228325001,131.55113168980157,6.2717566504354645,8.514977861802183
20161026,QQQ,118.38,118.41,119.03,118.03,20445470.0,0.30387346817178695,54.59072834250505,46.61481625973978,4.8061692329089265,7.769803271484037
20161027,QQQ,117.84,118.9,118.99,117.67,19028180.0,0.247487467955807,52.978784086022586,9.697443248882788,8.549571189215543,7.484706038399523
20161028,QQQ,117.1,117.47,118.11,116.74,35292290.0,0.14145869322297244,50.85022727676362,-86.81348859021263,17.50766115558397,7.018360089858181
20161031,QQQ,116.99,117.53,117.53,116.93,18726820.0,0.048000722213231484,50.537989502769754,-106.15285739798372,17.507661155583968,6.764051214622828
20161101,QQQ,116.11,117.19,117.21,115.1047,23455500.0,-0.09596778182246624,48.09401418956982,-206.06282394417468,32.366089357498645,6.789706185074216
20161102,QQQ,115.18,116.05,116.3,114.89,26465710.0,-0.2818580025704165,45.67900375995213,-240.55750431397166,33.86390812360127,6.564419670677296
20161103,QQQ,114.05,115.02,115.37,113.92,36157570.0,-0.5144288820445126,42.96705004621792,-280.68952633119903,40.25399848471348,5.970111045792496
20161104,QQQ,113.65,113.72,114.54,113.45,26961060.0,-0.7226889285607427,42.052799215443315,-268.1882133354647,43.10146968267833,5.51845439533054
20161107,QQQ,116.35,115.45,116.47,115.3,26547620.0,-0.6622352450214493,49.548780957436726,-105.90951801429289,18.343357438075856,5.63378222338244
20161108,QQQ,117.11,116.21,117.64,115.96,20522090.0,-0.5466976269206185,51.38017799744241,-45.03659493334543,6.412829222521488,5.99841279039104
20161109,QQQ,117.65,115.71,117.84,115.6,70125120.0,-0.4068696055946788,52.64372613309282,-33.670383366403755,9.416452395707338,5.523845483691499
20161110,QQQ,115.75,118.14,118.38,114.195,72716840.0,-0.444247997939371,48.094314213866156,-87.36620941578516,20.112981132903325,4.5369716996204374
20161111,QQQ,115.8,115.21,116.05,114.84,41093240.0,-0.4644818039309371,48.216140978803374,-112.14844952375185,20.112981132903325,5.500894181972814
20161114,QQQ,114.63,115.84,115.94,114.03,35550570.0,-0.5683745943353529,45.6239907747066,-140.09477375981572,25.878936366492074,4.544390190755713
20161115,QQQ,116.22,115.47,116.62,115.33,31753500.0,-0.5164572695030927,49.44490399341628,-65.31123676892814,18.22157104000493,4.422430776252096
20161116,QQQ,116.91,115.7,116.9932,115.67,16513410.0,-0.41485301478263636,50.99091182335133,-34.355675153819625,14.14785750925911,5.17992948981512
20161117,QQQ,117.76,116.86,117.78,116.61,20550860.0,-0.26271460422064763,52.82919791933977,20.42756464526463,5.922260795440497,4.940284776755728
20161118,QQQ,117.32,117.83,118.1,117.21,16386800.0,-0.17562366028494125,51.78896470441323,33.14703997195523,2.704609999490452,4.43434671105517
20161121,QQQ,118.54,117.6,118.65,117.57,20190550.0,-0.008066668195326088,54.36631051812325,82.90013703859893,2.7245344017187105,4.479129941280155
20161122,QQQ,118.9,118.97,119.19,118.61,18800690.0,0.15202005401955887,55.099046845020005,119.71594575131344,7.837696291823019,4.798362367965677
20161123,QQQ,118.42,118.51,118.64,117.9,22906770.0,0.23742110357231638,53.90518338142355,78.73090701185143,0.41895530092622296,4.627734748297076
20161125,QQQ,118.8,118.56,118.85,118.42,7162785.0,0.3319384944917374,54.70887474651609,94.57627052866064,2.5388571276342353,4.624521936509524
20161128,QQQ,118.53,118.64,119.08,118.4101,13447900.0,0.3806693449899541,54.016616697632934,88.1165758712773,4.908873256750488,5.089850469864672
20161129,QQQ,118.94,118.63,119.51,118.3,18539440.0,0.4472172267764165,54.91282023104045,94.95133738650463,9.31599269476605,5.311540016062516
20161130,QQQ,117.5,119.06,119.1335,117.46,29467440.0,0.3793875931130941,51.28147038438671,45.15243592305077,0.33013939009568655,4.818033038527407
20161201,QQQ,115.47,117.46,117.47,115.29,39708500.0,0.1599838904639057,46.77094349934968,-60.27843576470846,19.85869256097402,4.781229007110069
20161202,QQQ,115.7,115.57,116.16,115.22,32866990.0,0.004610802742021747,47.314089209480095,-75.55669376264491,20.396516701408917,4.620163908325768
20161205,QQQ,116.6,116.32,117.06,115.77,21401540.0,-0.045377921857664205,49.40397204739579,-31.250710911081065,10.229578567849279,4.248600560999854
20161206,QQQ,116.88,116.88,117.08,116.39,27280220.0,-0.06168956737754172,50.04175571467956,-10.740809984808541,10.00890248172415,3.98138304440541
20161207,QQQ,118.36,116.64,118.51,116.2919,26593360.0,0.044296346444511414,53.26314628543316,47.73135888017757,4.590016087008855,4.705881377655592
20161208,QQQ,118.57,118.4,118.87,118.18,18552220.0,0.14358107839690604,53.70135932098394,96.27357152914838,7.879876891464437,5.0469104642764275
20161209,QQQ,119.5,119.03,119.5402,119.0,21835180.0,0.29392004413284667,55.60820453509493,137.11507562463422,13.795229264820469,5.588543349442546
20161212,QQQ,118.96,118.95,119.21,118.47,23218110.0,0.3652805438503748,54.2657273996838,102.6812659741087,7.936165325726158,6.04135291596922
20161213,QQQ,120.46,119.35,121.11,119.32,54391480.0,0.5366851456934683,57.23261745045254,160.1949320926258,23.107669284692534,6.471622582746974
20161214,QQQ,120.21,120.56,121.0,119.86,28616170.0,0.6449174104344166,56.59955767442069,147.71754577663432,23.107669284692538,7.483379202502078
20161215,QQQ,120.4,120.37,121.11,120.08,22266270.0,0.7375219778475639,56.973729996314916,143.73821888453767,23.936908861453894,6.932537964457136
20161216,QQQ,119.6,120.28,120.5817,119.36,26244210.0,0.737852941173017,54.91166770804675,105.70414749830971,15.241138851373472,8.34499301867966
20161219,QQQ,120.09,119.74,120.83,119.55,21119640.0,0.7687919814858617,55.92248708353674,114.22031361790408,17.378166457184346,8.572686434266213
20161220,QQQ,120.55,120.43,120.77,120.33,11458940.0,0.8209659648479288,56.861685955013705,124.09772719240581,17.37816645718436,8.774824608198475
20161221,QQQ,120.46,120.57,120.68,120.19,7052539.0,0.8453077926689474,56.61751207931003,110.51912813037643,15.501907050827606,9.357463003012832
20161222,QQQ,120.12,120.46,120.5,119.65,16618060.0,0.8276233809313709,55.683049022711295,88.06083343601303,8.3601576099802,9.37024464147153
20161223,QQQ,120.2,119.96,120.25,119.81,9001276.0,0.8107182334910163,55.8603757966732,83.39421450388602,8.360157609980197,8.928133299831572
20161227,QQQ,120.82,120.44,121.52,120.41,16072010.0,0.837693195086274,57.232346452642034,116.55211701319057,21.418115071405275,8.745401263104547
20161228,QQQ,119.88,121.06,121.19,119.795,17957390.0,0.7742953080730359,54.57195744885834,82.82132215709744,13.077426196228043,9.299197749930055
20161229,QQQ,119.71,119.86,120.13,119.33,13250980.0,0.7022394671587051,54.10146039818917,49.81781860912468,7.129454911908524,9.016178363360197
20161230,QQQ,118.48,119.93,119.95,118.14,41574380.0,0.5396630736542107,50.82188521506207,-1.2951402122446771,6.3469100456071095,8.475208423854134
20170103,QQQ,119.54,119.31,119.99,118.89,22262460.0,0.49069680439964714,53.34331287045398,31.184158751687995,5.86838257679417,7.9174725210449495
20170104,QQQ,120.19,119.67,120.41,119.6561,19675960.0,0.4985927837084745,54.81298034187144,63.029667540470875,0.7785544609363215,7.38980244367065
20170105,QQQ,120.87,120.16,120.95,120.1,20613260.0,0.5533421374836678,56.30261392663154,89.70174153805601,5.467774951229172,7.63127260189146
20170106,QQQ,121.93,120.99,122.25,120.685,24013960.0,0.6744894415812155,58.50831685228526,134.40829167105937,18.471802690680352,8.404798139624468
20170109,QQQ,122.33,122.03,122.55,121.95,18870050.0,0.7936277631211226,59.31009754153271,157.37224706402444,21.14760780044151,8.99810910799123
20170110,QQQ,122.6,122.37,122.97,122.1,16161420.0,0.8994640234373321,59.851833034975435,157.9371659825327,24.839330003631865,8.728790033748645
20170111,QQQ,122.93,122.63,122.93,122.02,20617710.0,0.9984586544720884,60.51647836248477,148.84177671949422,23.660504436713335,9.322960548089455
20170112,QQQ,122.74,122.49,122.819,121.6,19583300.0,1.0494834092204428,59.92559803755076,127.64171128780181,17.437121642360253,9.212858700116211
20170113,QQQ,123.16,122.81,123.37,122.8,16910070.0,1.1110044175364493,60.80082710305058,152.61393772404767,22.87999880554921,8.650721380215167
20170117,QQQ,122.79,122.79,123.03,122.4342,14473180.0,1.1170279492081079,59.61429154044628,133.39531016705615,17.388087276580638,8.71330865174373
20170118,QQQ,123.04,122.96,123.16,122.66,12470370.0,1.1289605971080476,60.15776273586251,138.1191535171542,18.76731659627077,7.911727816446163
20170119,QQQ,122.98,123.19,123.65,122.72,12631070.0,1.1206575651537776,59.957441764267436,136.20785027725796,23.887286766233206,8.344511290709683
20170120,QQQ,123.25,123.51,123.83,122.92,21995740.0,1.122919775843144,60.56868182149715,134.03040763925475,25.725585090512254,8.119240142755462
20170123,QQQ,123.35,123.16,123.53,122.57,17397930.0,1.1198725645502492,60.79795760094972,113.4193324094934,19.715660948280888,9.004073351164884
20170124,QQQ,124.18,123.59,124.37,123.3847,17595740.0,1.170933893998253,62.66205517678086,140.89998972377379,28.485909154047047,8.893493096802263
20170125,QQQ,125.43,124.94,125.46,124.85,14997490.0,1.2973103328079674,65.23735577526782,180.39919298276018,37.89633329880473,9.11890468770504
20170126,QQQ,125.56,125.59,125.82,125.3438,15792880.0,1.3919094192508226,65.49341246575474,176.23121849388554,40.65343546041522,10.14207425507174
20170127,QQQ,125.8,125.8,125.9211,125.39,15033140.0,1.4693085961590384,65.97209728312808,162.8206246848033,41.4339728854303,11.017411326681412
20170130,QQQ,124.82,125.37,125.38,124.13,24959320.0,1.4350280812448517,62.320231646565475,114.73479544776097,20.346906529638172,10.459712901575863
20170131,QQQ,124.57,124.4,124.6,123.85,18928280.0,1.371873511654016,61.4229630824927,90.79905487235062,16.23035853318797,8.640399034976163
20170201,QQQ,125.43,125.42,125.68,124.86,22784880.0,1.3753635381950744,63.30316174984275,121.22619672772501,26.584527969952443,9.995546861106618
20170202,QQQ,125.32,125.21,125.7,124.86,15044230.0,1.3536493021438218,62.897535554564094,112.93991942322637,26.76372252469185,9.472406735171177
20170203,QQQ,125.68,125.49,125.81,125.33,16951050.0,1.3499284698854837,63.685335063666464,116.93783540576703,27.799822971118402,9.46618778456125
20170206,QQQ,125.83,125.42,125.85,125.35,11613660.0,1.3435952996559024,64.01467950540442,111.8961119445781,28.194701114205667,10.260936602867737
20170207,QQQ,126.29,126.06,126.55,125.97,17524530.0,1.360016943497044,65.02106576654808,125.4920125899229,34.85936937030987,11.325799167266531
20170208,QQQ,126.5,126.12,126.68,125.88,12497080.0,1.3741362719367345,65.47703146913312,120.33766511845828,36.037934347938176,10.8462603157896
20170209,QQQ,126.96,126.63,127.24,126.56,17531660.0,1.4062339079286659,66.46752802050277,129.3537149570212,40.956955465471616,10.563469914296796
20170210,QQQ,127.38,127.2,127.56,127.02,13885550.0,1.4488604442992141,67.35226188134419,131.97230187257048,43.60614853094841,10.855744431014145
20170213,QQQ,128.1,127.76,128.26,127.7199,19108770.0,1.5231819705804526,68.81157018048215,145.52204987340855,48.961126672372465,11.58925210038636
20170214,QQQ,128.53,128.15,128.535,127.74,16309480.0,1.5983548818198017,69.64970913820817,145.1151359927708,50.91836329130967,11.8058916133932
20170215,QQQ,129.29,128.44,129.35,128.37,17785000.0,1.699662947527898,71.07112904885167,160.427332456053,56.235227184921754,12.29507850436341
20170216,QQQ,129.25,129.36,129.63,128.92,15083610.0,1.7564751021706684,70.89036319607078,159.4826293411846,57.90971685312788,12.775426293864001
20170217,QQQ,129.81,129.09,129.82,129.04,15529590.0,1.8256416039316008,71.92455506673565,159.1196793038158,59.04632289737397,11.671042428900002
20170221,QQQ,130.45,130.03,130.53,129.99,18461390.0,1.9100809816196858,73.0562705198461,172.63284583253792,63.03382622392011,11.560801527743045
20170222,QQQ,130.5,130.32,130.59,130.111,12097690.0,1.958458488564844,73.14376266239901,159.92466365021386,63.356130510718565,12.645310023242544
20170223,QQQ,130.01,130.7,130.7,129.49,17467450.0,1.9349541593786626,70.81260708320252,134.3332859381508,48.98447973456226,12.179993465767247
20170224,QQQ,130.26,129.47,130.26,129.38,18611880.0,1.9144313469464436,71.29545658760635,119.79586453074478,46.543287780712504,11.999897238436304
20170227,QQQ,130.42,130.02,130.43,129.8,11996190.0,1.8892988717138195,71.60644165710094,117.26394418920715,47.952197709052676,11.987631454612199
20170228,QQQ,130.02,130.39,130.45,129.66,16119750.0,1.8161688826089204,69.65478631160838,102.82162505704038,44.59726454757808,12.1796282726785
20170301,QQQ,131.44,130.81,131.68,130.6,25776570.0,1.8514525790924097,72.41576807526343,127.82095104381479,54.324446548663374,12.408411798479115
20170302,QQQ,130.78,131.43,131.43,130.62,19942000.0,1.805347753498694,69.38054983629539,110.24029580872889,54.324446548663374,12.62285381999613
20170303,QQQ,131.02,130.65,131.06,130.341,13713900.0,1.76779727471731,69.8558310626197,99.04230418462575,47.60722114531409,12.567121166750752
20170306,QQQ,130.73,130.56,130.95,130.21,11996250.0,1.6950976429117475,68.5262336902966,87.87090399696534,44.45143302823339,12.842704610720261
20170307,QQQ,130.51,130.45,131.08,130.28,15483130.0,1.601272032318633,67.51771680972432,82.82108141352116,45.683315393871425,13.444249462430989
20170308,QQQ,130.74,130.57,131.15,130.46,15755950.0,1.527861402568277,68.02662933908789,82.99268884897252,46.36791935562826,13.617269328851407
20170309,QQQ,130.84,130.71,131.02,130.14,20839590.0,1.4609116339311754,68.25036271917861,74.77476592232553,37.87591521867969,13.105726020423276
20170310,QQQ,131.39,131.42,131.6,130.82,21892650.0,1.435684189740499,69.46602153192401,88.85050853963112,44.15362191739053,12.839128957500279
20170313,QQQ,131.61,131.34,131.64,131.27,10719190.0,1.417107882300627,69.94224708288607,91.72619682892221,44.56658227830033,12.443938646911768
20170314,QQQ,131.29,131.31,131.36,130.76,13995500.0,1.36087735217194,68.33846603017177,76.64487261127012,31.33068342911798,13.169339668449162
20170315,QQQ,132.1,131.58,132.405,131.14,22694570.0,1.3659289043255853,70.13184546127042,100.389585475459,42.801184091740616,11.672839707158097
20170316,QQQ,132.01,132.33,132.35,131.71,18381520.0,1.3471410445676213,69.67819861716147,103.04722579278813,42.8011840917406,12.201013184033194
20170317,QQQ,131.69,131.86,132.04,131.62,20942900.0,1.2915421112009255,68.05893156402865,91.90977935539185,40.49165316117001,13.784345376353592
20170320,QQQ,131.81,131.65,132.11,131.4601,10092600.0,1.2428359142760144,68.3443143766584,91.12604085572997,36.30493987946565,14.37842485918216
20170321,QQQ,129.81,132.31,132.43,129.73,35808590.0,1.0309682566935123,59.22148278044193,35.07086179591923,1.3664952959041394,13.691970042031343
20170322,QQQ,130.69,129.89,130.82,129.68,29050790.0,0.9234255818730901,61.5571896061602,16.08852094254543,0.5701097130140496,13.822082106745412
20170323,QQQ,130.36,130.52,130.88,130.14,20280990.0,0.8023203456818919,60.219128670645176,13.592180097559888,1.5621651754781833,13.59583594627587
20170324,QQQ,130.63,130.78,131.29,130.13,22955090.0,0.719832535609811,60.93779442455879,23.830065181601128,8.249079012116393,13.35181307347331
20170327,QQQ,130.84,129.73,131.07,129.4,18417650.0,0.6637542509594994,61.49745013350151,-5.587815557647353,4.144163177473339,13.276343273528788
20170328,QQQ,131.64,130.81,132.03,130.55,23691030.0,0.6760717857667089,63.55520500140067,84.07683499720655,10.29349434079276,13.21317559334772
20170329,QQQ,132.25,131.73,132.3,131.59,13172020.0,0.7266787228860778,65.02945016355159,144.56316235841732,13.882780046164989,12.940529551425492
20170330,QQQ,132.47,132.22,132.61,132.08,16065120.0,0.7755966511376187,65.54938307122706,166.34452267599357,17.91380812631555,12.61706957844769
20170331,QQQ,132.38,132.27,132.74,132.125,19430600.0,0.7979044678459672,65.1395259135756,154.52461626949284,19.600837716460738,12.608503456982511
20170403,QQQ,132.3,132.48,132.81,131.56,23666830.0,0.7999074072289147,64.76714330349397,123.38556739414318,9.176454471959321,13.116279908619482
20170404,QQQ,132.51,131.9,132.53,131.87,13372180.0,0.809113044554806,65.30572938319415,120.58470672637317,9.17645447195931,13.662066390683755
20170405,QQQ,131.97,132.68,133.48,131.72,31958940.0,0.764027853917753,62.75393344549697,118.74810016309695,22.20434341662558,13.589923571192664
20170406,QQQ,132.04,132.12,132.39,131.7,18769900.0,0.7255818743141731,62.94808143396972,79.40996000928583,21.811126095167594,12.508543330753206
20170407,QQQ,131.97,131.99,132.37,131.5,16729570.0,0.6816075954303074,62.61046570518556,64.94772828151622,17.760615600308014,12.70734671111014
20170410,QQQ,132.02,132.11,132.565,131.6564,15600480.0,0.6433758088924719,62.758059363655015,73.35954969543906,20.515317197059893,12.429936289904141
20170411,QQQ,131.45,131.86,132.095,130.5,33749440.0,0.5606201264608899,59.96645341897908,-6.838877873234183,0.5928088982951885,11.973393431764336
20170412,QQQ,130.92,131.45,131.54,130.78,15930010.0,0.44711501770157724,57.50596255501469,-35.51173862776275,0.5928088982951811,12.202142817944377
20170413,QQQ,130.4,130.75,131.51,130.38,23670300.0,0.31160970436931734,55.206865967404205,-68.77248019037644,7.029073510487356,12.493069333091967
20170417,QQQ,131.48,130.8,131.5,130.72,13302050.0,0.2880473112529387,58.750183169967634,-19.912244250621217,7.029073510487343,12.534828707428524
20170418,QQQ,131.28,131.01,131.66,130.95,12818660.0,0.25034974044947944,57.87317151914377,-15.911122315667644,3.9526987449246764,11.969942742462372
20170419,QQQ,131.49,131.85,132.29,131.31,17738470.0,0.23471375488608714,58.545345951294735,26.66784994692814,7.266420426587813,11.418299998255762
20170420,QQQ,132.59,132.04,132.88,131.82,21906070.0,0.3075378259701722,61.84432119111435,105.69615935604058,16.308710033591247,11.814381903692805
20170421,QQQ,132.56,132.7,132.76,132.22,22428450.0,0.3586958551560713,61.705778562457915,108.21433071665294,16.30871003359125,12.554329702372065
20170424,QQQ,134.16,134.02,134.285,133.8042,22444520.0,0.5223245577358284,65.9181679782475,254.00954103359018,35.022093837983505,12.792873447190956
20170425,QQQ,135.13,134.58,135.3664,134.48,19368260.0,0.7219501844551814,68.11765087956242,295.9558011732318,44.43926126936368,14.79306189797422
20170426,QQQ,134.94,135.17,135.51,134.86,25378890.0,0.8549679810648456,67.23838532941954,263.7487954558248,45.559241905860056,14.366016202063747
20170427,QQQ,135.75,135.28,135.75,135.19,16032420.0,1.0140563632397743,69.0029417512129,253.4363913863939,47.45168065079208,15.319239347767244
20170428,QQQ,135.99,136.28,136.34,135.77,20842790.0,1.1462873593798122,69.50636005178463,237.4527539981905,51.8501082516385,16.044782768082015
20170501,QQQ,137.2,136.46,137.38,136.38,24790980.0,1.3333482553940144,71.88760338210496,244.29793110860976,58.40968542678803,16.546795372776515
20170502,QQQ,137.43,137.38,137.49,137.02,18263320.0,1.4830586638906595,72.3127512771261,214.18075659774578,59.04058082871071,16.95526289036207
20170503,QQQ,136.99,137.14,137.17,136.615,23763880.0,1.5483524749477056,70.21140360020829,167.034832359322,50.080431245960945,16.78049431646665
20170504,QQQ,137.04,137.01,137.43,136.56,14603510.0,1.5858521562607848,70.31281636253746,148.1310240227051,51.938602438403,16.052297204872715
20170505,QQQ,137.54,137.39,137.54,136.88,19294030.0,1.6370458990985526,71.32277357343423,140.4944016484636,52.73429278916629,15.604567146451089
20170508,QQQ,137.84,137.61,137.84,137.33,13250560.0,1.6824307870871564,71.91579531007143,135.6661764559365,54.91057235419752,16.332495882395953
20170509,QQQ,138.32,138.05,138.628,137.93,28391190.0,1.7371063456299396,72.84523818846974,139.5543572065281,60.072472508484154,17.160251905680248
20170510,QQQ,138.4,138.4,138.45,137.91,20486480.0,1.7665290043671007,72.99930444589734,125.37783602303156,59.576825860207364,16.01965991474765
20170511,QQQ,138.29,138.03,138.33,137.38,27218700.0,1.7606746315330781,72.41489744481989,108.10494275466996,46.70854583980387,16.47455420418909
20170512,QQQ,138.6,138.37,138.63,138.23,18165020.0,1.7607525487539135,73.04403249003288,111.29832087899938,49.187836522201586,17.4492709863921
20170515,QQQ,139.04,138.63,139.12,138.53,20459030.0,1.7758477539980788,73.91747270688373,112.48667707527198,53.005156833493785,16.48907543098582
20170516,QQQ,139.62,139.36,139.64,138.99,21626380.0,1.8137047067791627,75.02116744285345,116.60053194790869,56.69572043226216,17.988469697649165
20170517,QQQ,136.07,138.55,138.77,136.05,54000510.0,1.5395048298209701,59.168179652420605,51.56169967364389,6.261436852385679,15.674771518335646
20170518,QQQ,137.26,136.06,137.72,135.87,41290310.0,1.4020604267361136,61.95594355014506,48.12010410095471,4.069237902185378,16.389582299447824
20170519,QQQ,137.84,137.71,138.42,137.66,36709990.0,1.3246659750116976,63.22199034789759,70.37030028950811,11.646579712844046,15.150230528084684
20170522,QQQ,139.0,138.14,139.075,138.0967,19439230.0,1.341469000298673,65.59110929469244,85.52738368774853,18.11599480010539,15.768032791089418
20170523,QQQ,139.14,139.42,139.42,138.7801,19675390.0,1.3505144588534392,65.86563547589174,91.28598443000082,21.358171959158877,15.390859239151105
20170524,QQQ,139.78,139.56,139.85,139.17,16065010.0,1.3932650094721168,67.10670379113651,100.77974413213995,25.298910807935766,16.151775440435046
20170525,QQQ,140.97,140.315,141.33,140.01,23900910.0,1.5058101416152567,69.25673192269912,129.76121279700521,36.9273649877519,16.80417683528639
20170526,QQQ,141.22,141.0,141.28,140.81,13845420.0,1.5967693176064301,69.68733504037303,138.07830517714572,36.9273649877519,17.198080553433606
20170530,QQQ,141.34,141.13,141.505,141.06,20289020.0,1.6594094775128383,69.89670083349023,143.39025053346492,38.58808301702802,17.328106153714742
20170531,QQQ,141.29,141.8,141.84,140.57,32016070.0,1.6855872725675454,69.68922893463748,136.11785175118638,30.583816503711535,16.96325886153388
20170601,QQQ,141.84,141.57,141.9,140.98,20100460.0,1.7307626131652114,70.67957903038791,141.64466973834703,31.104656573862925,15.609198868782329
20170602,QQQ,143.46,142.34,143.49,142.11,37211860.0,1.875663377301123,73.33430808255055,182.89215365460427,43.18126045211003,17.490664182954653
20170605,QQQ,143.43,143.44,143.68,143.23,15718920.0,1.9654213733927577,73.20732845273817,183.81093424209223,44.42563083572222,17.589207403212114
20170606,QQQ,142.86,143.28,143.73,142.65,22367090.0,1.9678765398646192,70.79784604051284,155.57484241015672,34.79261532901316,17.36539864496237
20170607,QQQ,143.42,143.23,143.54,142.6,18824520.0,1.992046524537841,71.74306133257377,144.5575431968832,33.96918170379911,17.779394851965016
20170608,QQQ,143.57,143.74,143.8,142.79,25326410.0,2.0002475492870815,71.99424398529925,137.41411899210294,36.13775313261387,17.827360362334197
20170609,QQQ,139.98,143.73,143.9,138.11,109752000.0,1.6974962433295104,59.007551077038265,42.346265727697144,16.578255524486323,13.189020918570918
20170612,QQQ,139.23,138.84,139.48,137.47,104155200.0,1.3811241803333871,56.79349084780984,-27.86990311360031,21.047437017568143,11.809634565169198
20170613,QQQ,140.36,140.01,140.56,139.28,51084050.0,1.2076574736516932,59.18068628412553,16.43697923170463,10.380302278269822,12.392375035759748
