,SPX,MeanVar,MinVar,Equal,DRL
2023-06-30,1.3836860731085654,1.0944517147247246,1.2124158932562847,1.2124158932562885,1.251436742124323
2023-07-31,1.311539313952107,1.0112867326913018,1.0230451498441635,1.0230451498441668,1.1315882874933516
2023-08-31,2.4963906042771358,0.918883731417203,0.953182988346877,0.9531829883468781,1.1920395558109838
2023-09-30,2.926406176090918,1.3725002332412024,1.3734373734327157,1.3734373734327165,1.6613421169777045
2023-10-31,1.0457314917720597,0.0026280440151391048,-0.11921516296817519,-0.11921516296817443,-0.05231143493201791
2023-11-30,1.4571348578142602,0.15662312299480777,0.00013883900203449622,0.00013883900203526332,0.12909345718695864
2023-12-31,2.6555955243455602,1.148512590519746,1.0903980197871492,1.0903980197871486,1.2849308361534375
2024-01-31,2.1230604925972396,0.4572822138206735,0.24797738408142353,0.24797738408142278,0.41151042201287036
2024-02-29,3.0269298034588155,0.9297672061724102,0.7846479037752974,0.7846479037752966,0.9247712322625404
2024-03-31,2.980096874274782,1.5642158491370504,1.2545157167043375,1.2545157167043381,1.4155922679399098
2024-04-30,2.3267845058159415,1.3895658918048648,0.9322132710349844,0.9322132710349852,1.0750663520086459
2024-05-31,2.8556230612558022,2.018334395671275,1.4791959207880734,1.4791959207880734,1.6593222026713799
2024-06-30,2.5065660708300666,1.315076373652615,0.9483481619968589,0.9483481619968589,0.937751666109873
2024-07-31,2.8153156767736776,1.64391866095325,1.1784313823085486,1.1784313823085486,1.3337299972643597
2024-08-31,5.684875827769139,4.196041478286122,2.957429787094672,2.957429787094672,3.315629975920971
2024-09-30,7.340916504336368,6.542201551325903,4.747375813036223,4.747375813036223,4.915316990705913
2024-10-31,7.6312667291523315,7.284724594390702,5.451583527592998,5.451583527592998,5.604602310854833
2024-11-30,6.865246824137039,6.744410942433846,4.9765591724109255,4.9765591724109255,5.284685453039178
2024-12-31,5.201922328608061,3.3126374914216425,2.3046742297164227,2.3046742297164267,2.490472725517696
2025-01-31,5.469147547189739,4.641011197671734,3.156907530569776,3.15690753056978,3.2823273399286284
2025-02-28,3.884079191691161,3.791224774975319,2.2176225631566364,2.2176225631566404,2.472188161066845
2025-03-31,1.0296689477104433,2.0533949038339103,0.684443126509672,0.684443126509672,0.6624806821489944
2025-04-30,1.3717032276897236,1.2014746375865057,0.6129239273893813,0.6129239273893813,0.6683751406361235
2025-05-31,1.5447007082870077,0.9579139964273332,0.6445455845780537,0.6445455845780537,0.8487044063251196
2025-06-30,1.7360759312820144,1.6812274865991759,1.0608860591227256,1.0608860591227256,1.3977801670834866
