,SPX,MeanVar,MinVar,Equal,DRL
2023-04-30,0.05402582420197079,-0.17031334849075455,-0.04804290143849335,-0.048042901438492915,-0.024348055480233426
2023-05-31,0.06555026418050422,-0.29561088273801106,-0.1807763594008338,-0.18077635940083295,-0.16608344260881866
2023-06-30,0.8234275353182653,0.5257984507629567,0.5674614845268576,0.5674614845268586,0.5944255282924217
2023-07-31,0.5631564641413898,0.4254858290259376,0.37793475952863465,0.37793475952863576,0.41006333821043583
2023-08-31,0.7216128588319844,0.3748567001513968,0.34410720987906773,0.34410720987906873,0.4093179746014335
2023-09-30,1.1220696173368625,0.6640138877510618,0.5779294011940624,0.5779294011940629,0.6564091616718009
2023-10-31,0.49574853161714394,-0.10356314614594855,-0.1875880666452801,-0.18758806664527958,-0.13977473233705978
2023-11-30,0.675336006912704,0.006807084674853402,-0.09709348921905053,-0.09709348921905,-0.010456885560782498
2023-12-31,1.4820342593092537,0.6506636873039526,0.637649635719077,0.6376496357190767,0.73937675407496
2024-01-31,1.2190969777541538,0.2128029620983057,0.08156240516820379,0.08156240516820328,0.19106444883206167
2024-02-29,1.8482061682539128,0.5421400210257139,0.4853946721441221,0.48539467214412174,0.5646703284565813
2024-03-31,1.8222177504371364,0.9823851855296732,0.838150613776779,0.8381506137767801,0.9197771950639201
2024-04-30,1.2590438735122553,0.8352245003540548,0.5641321197913338,0.5641321197913346,0.636544202034697
2024-05-31,1.5541417533050152,1.2933274635854146,0.9800452077339338,0.9800452077339339,1.064207859357091
2024-06-30,1.4098291890732446,0.838848462714789,0.6211559777022324,0.6211559777022327,0.5778897915015806
2024-07-31,1.2724953427080865,0.7601175209964912,0.5820842221814891,0.5820842221814893,0.6408457597258846
2024-08-31,1.6196234319545397,1.09273961971572,0.8169051863921456,0.8169051863921459,0.8735877067015393
2024-09-30,2.5231929528968093,1.7593819995570739,1.500612049834986,1.5006120498349869,1.4674268062351552
2024-10-31,2.7405910242122946,2.150602852328981,1.9129795285953917,1.9129795285953928,1.8367008166112977
2024-11-30,2.844838332444427,2.1201921482825923,1.8571037061490223,1.8571037061490236,1.802151757117428
2024-12-31,1.9371001058979798,1.0865570958174797,0.8253560495667088,0.8253560495667103,0.8018062829042889
2025-01-31,2.040237540980043,1.5634344646850864,1.204473581364716,1.2044735813647176,1.1187154707726834
2025-02-28,1.414881848299531,1.2336842418512195,0.8025394413985156,0.8025394413985169,0.8114664570023378
2025-03-31,0.44691542269694307,0.6022765789984283,0.1978893845707117,0.1978893845707117,0.2037457625361777
2025-04-30,0.7974853174984788,0.598840411493061,0.349782459842245,0.349782459842245,0.368725005202287
2025-05-31,0.8772569129566044,0.4642160613446811,0.3732792131688089,0.3732792131688089,0.4853369517210601
2025-06-30,0.973342590085382,0.8994893966749479,0.6915308296874805,0.6915308296874805,0.8934658037738852
