,SPX,MeanVar,MinVar,Equal,DRL
2023-04-30,0.03139292047197617,-0.022201898865456537,0.0076562126551182885,0.0076562126551183995,0.013694105109743115
2023-05-31,0.03382209013552495,-0.053908256541774446,-0.02696383610829345,-0.026963836108293227,-0.02345922494903996
2023-06-30,0.18246955497358575,0.14280381998681313,0.15834005810373974,0.15834005810373997,0.16576072585760304
2023-07-31,0.12249209559838659,0.11572513971662546,0.10718581127065274,0.10718581127065296,0.11521618900711972
2023-08-31,0.14721583380053038,0.10515113544365062,0.09986625899248702,0.09986625899248724,0.11505551735019204
2023-09-30,0.19189213834818064,0.15706008604527333,0.1438968740756399,0.14389687407564,0.16035254520936593
2023-10-31,0.09004903577318879,0.0003582924933613896,-0.017253712941339594,-0.017253712941339483,-0.007236031155985034
2023-11-30,0.1254754112026658,0.021353100987879348,2.009382218270961e-05,2.009382218282063e-05,0.01785698059043128
2023-12-31,0.22867611643375618,0.15658163917490053,0.15781058345937837,0.15781058345937826,0.17773933320267865
2024-01-31,0.1828189661980687,0.06234324220439391,0.03588914777583585,0.03588914777583574,0.056922587548351444
2024-02-29,0.26065210075361,0.12675914430129254,0.11356013240846596,0.11356013240846585,0.1279198985366523
2024-03-31,0.25661926809184377,0.2132562443833541,0.18156292804962848,0.1815629280496286,0.19581320543579972
2024-04-30,0.20036185469146328,0.18944546788283312,0.13491689964672127,0.13491689964672138,0.1487096201431929
2024-05-31,0.2459006974744692,0.27516817028037366,0.214080333120804,0.214080333120804,0.2295273905590921
2024-06-30,0.2158430338533185,0.17928999292339087,0.1372520621383444,0.1372520621383444,0.12971542993164376
2024-07-31,0.1960254183861755,0.16087099915126668,0.1290926334964282,0.1290926334964282,0.14370493117367078
2024-08-31,0.2365765153936602,0.2124069306611024,0.16753056849685954,0.16753056849685954,0.18350966573648209
2024-09-30,0.3054927669498857,0.30587333898821967,0.2689262725007987,0.2689262725007987,0.2720472985537965
2024-10-31,0.31757571238471716,0.3405891759547357,0.3088177753437016,0.3088177753437016,0.31019706786346113
2024-11-30,0.2856977390848463,0.31532741360633065,0.28190890311255745,0.28190890311255745,0.2924906784087973
2024-12-31,0.2164783708800032,0.17165724612849897,0.13055369415338047,0.1305536941533807,0.13799821505274412
2025-01-31,0.22759896752145548,0.24049211648026203,0.1788304546049544,0.17883045460495461,0.1818752357686697
2025-02-28,0.1616362341979085,0.19645711491573692,0.12562244768693875,0.12562244768693898,0.13698505910392356
2025-03-31,0.07307275660119017,0.1064046746193027,0.0461137473041523,0.0461137473041523,0.04984254937286703
2025-04-30,0.1070628849927997,0.10600480404424262,0.06365142082839448,0.06365142082839448,0.0712584036156727
2025-05-31,0.12056552098238305,0.08451571286306547,0.06693529231564455,0.06693529231564455,0.09048409711760974
2025-06-30,0.13550255916701626,0.14833287752851876,0.11017175538865642,0.11017175538865642,0.14902347088675394
