asset_id,symbol,price,target_weight,target_qty,current_qty,delta,action,planned_qty
29875,AVB,195.84,0.002524373551955822,1.2913426202240756,1.28842016,0.002922460224075607,BUY,0.002922460224075607
29901,CPRT,48.83,0.006861959022535577,14.078314409169707,14.086617977,-0.008303567830292735,SELL,0.008303567830292735
29984,PLD,113.8,0.002524373551955822,2.222289444153629,2.220826506,0.0014629381536290786,BUY,0.0014629381536290786
30004,INVH,31.31,0.006861959022535577,21.956055336945283,21.987247445,-0.03119210805471795,SELL,0.03119210805471795
30098,IR,79.42,0.002524373551955822,3.1842928575255978,3.167837257,0.016455600525597802,BUY,0.016455600525597802
30137,NKTR,29.825,0.006861959022535577,23.04925708632881,0.0,23.04925708632881,BUY,23.04925708632881
30259,PENN,20.24,0.002524373551955822,12.494888277899356,12.520686466,-0.02579818810064438,SELL,0.02579818810064438
30293,ESS,270.26,0.002524373551955822,0.9357527519599015,0.936472306,-0.0007195540400984912,SELL,0.0007195540400984912
30490,AIV,7.82,0.006861959022535577,87.90845173909933,87.767006128,0.14144561109932852,BUY,0.14144561109932852
30822,O,58.78,0.006861959022535577,11.695204025174494,11.717559683,-0.022355657825505304,SELL,0.022355657825505304
30923,FTI,36.77,0.006861959022535577,18.695787125367332,18.674338533,0.021448592367331543,BUY,0.021448592367331543
31109,AM,17.79,0.002524373551955822,14.215657040173298,14.215196375,0.00046066517329812484,BUY,0.00046066517329812484
32546,SE,186.515,0.006861959022535577,3.685730866685022,3.663615392,0.02211547468502184,BUY,0.02211547468502184
32580,VICI,33.815,0.002524373551955822,7.478827110592429,7.46,0.018827110592429364,BUY,0.018827110592429364
34164,EQ,1.755,0.006861959022535577,391.7060356693771,0.0,391.7060356693771,BUY,391.7060356693771
34749,COIN,304.36,0.002524373551955822,0.8309125336597548,0.822368429,0.008544104659754859,BUY,0.008544104659754859
35620,DDOG,136.74,0.002524373551955822,1.8494700800400976,1.831509938,0.01796014204009766,BUY,0.01796014204009766
36203,VNT,42.905,0.002524373551955822,5.894337227471926,5.871168193,0.023169034471925976,BUY,0.023169034471925976
36444,UCL,3.34,0.006861959022535577,205.82158461070563,0.0,205.82158461070563,BUY,205.82158461070563
36910,PLTR,156.7,0.002524373551955822,1.6138898452117612,1.613033293,0.0008565522117611746,BUY,0.0008565522117611746
36967,BNL,18.58,0.002524373551955822,13.611223829100268,13.577212555,0.03401127410026916,BUY,0.03401127410026916
37596,S,18.87,0.006861959022535577,36.43052954953666,37.066818873,-0.6362893234633447,SELL,0.6362893234633447
38821,OGN,9.41,0.006861959022535577,73.05463258233334,73.128101702,-0.07346911966665459,SELL,0.07346911966665459
39624,TMC,5.375,0.006861959022535577,127.89657536739661,129.576655231,-1.6800798636033818,SELL,1.6800798636033818
40279,STI,3.085,0.006861959022535577,222.83438982163915,0.0,222.83438982163915,BUY,222.83438982163915
61325,MD,17.205,0.006861959022535577,39.95606466723376,40.05920478,-0.10314011276624058,SELL,0.10314011276624058
61483,DVA,137.7,0.002524373551955822,1.836576170985352,1.847909527,-0.011333356014648022,SELL,0.011333356014648022
62374,IRM,92.24,0.006861959022535577,7.452776372503869,7.46,-0.007223627496131257,SELL,0.007223627496131257
63643,ANF,93.535,0.006861959022535577,7.349592052170384,7.281438018,0.06815403417038368,BUY,0.06815403417038368
63892,NOV,13.3,0.006861959022535577,51.68752575938021,51.68,0.00752575938020783,BUY,0.00752575938020783
64030,STLD,130.89,0.002524373551955822,1.9321303288615097,1.91,0.022130328861509785,BUY,0.022130328861509785
64356,CIEN,93.94,0.002524373551955822,2.692107076268714,2.683642083,0.008464993268713972,BUY,0.008464993268713972
64410,KMX,61.33,0.006861959022535577,11.208936778081801,11.098254363,0.11068241508180066,BUY,0.11068241508180066
64821,ARE,82.42,0.002524373551955822,3.068387997387563,3.073266326,-0.004878328612436977,SELL,0.004878328612436977
64853,QRVO,90.74,0.006861959022535577,7.575976334579643,7.568965716,0.007010618579642802,BUY,0.007010618579642802
64925,BXP,72.54,0.006861959022535577,9.476758927484928,9.485378303,-0.00861937551507097,SELL,0.00861937551507097
65290,SLG,56.86,0.006861959022535577,12.09011770312622,12.07791045,0.012207253126220508,BUY,0.012207253126220508
65640,CSR,59.35,0.002524373551955822,4.2611042753948265,4.268402156,-0.007297880605173113,SELL,0.007297880605173113
66368,VRSN,273.145,0.006861959022535577,2.516773481483303,2.524444843,-0.007671361516696784,SELL,0.007671361516696784
105365,AMT,203.76,0.006861959022535577,3.3737931517459603,3.387551614,-0.01375846225403965,SELL,0.01375846225403965
110179,VTR,68.09,0.002524373551955822,3.7141509582124095,3.71,0.004150958212409517,BUY,0.004150958212409517
112111,CSGP,89.49,0.002524373551955822,2.8259754022201697,2.811672748,0.014302654220169853,BUY,0.014302654220169853
113490,CCI,99.16,0.002524373551955822,2.5503886521246772,2.57,-0.019611347875322593,SELL,0.019611347875322593
117768,NVDA,174.215,0.002524373551955822,1.4516346970391927,1.449262691,0.0023720060391927422,BUY,0.0023720060391927422
121382,SBAC,204.73,0.002524373551955822,1.2352685915336443,1.227232167,0.008036424533644393,BUY,0.008036424533644393
125595,AKAM,79.14,0.006861959022535577,8.686430283039636,8.676326679,0.010103604039635172,BUY,0.010103604039635172
128978,PKG,217.995,0.006861959022535577,3.153485596457519,3.156125601,-0.0026400045424810337,SELL,0.0026400045424810337
